StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2403,15,0,0,2,6,11,0,3,1,0,0,0,1.9746552454467765,4.0
2404,16,1,1,1,1,11,0,2,1,0,1,0,2.194980371913127,3.0
2405,16,0,1,1,5,17,1,1,0,0,1,0,1.7179959243485303,4.0
2406,18,1,0,1,15,8,0,3,0,1,0,0,2.510328721169093,2.0
2407,16,0,0,2,17,16,1,2,0,1,1,0,2.4349505569398877,3.0
2408,15,0,1,2,4,20,0,2,1,1,0,0,1.3550534623962087,4.0
2409,17,1,0,2,9,15,0,2,1,1,0,1,1.5452551045196994,4.0
2410,16,1,3,3,9,16,0,1,1,0,0,1,1.6190305128354965,4.0
2411,18,1,2,2,17,20,1,3,0,0,0,0,2.020741651591236,3.0
2412,16,1,3,1,15,23,0,2,0,0,0,1,0.983576997394541,4.0
2413,15,1,0,1,10,7,0,1,1,0,0,1,2.0624682672770884,3.0
2414,18,1,3,3,13,10,0,3,0,1,0,0,2.644194209070477,2.0
2415,16,1,0,1,16,23,0,0,1,1,0,0,1.3478638291935137,4.0
2416,18,1,0,0,0,1,1,1,1,1,0,0,3.055253981943473,1.0
2417,15,0,0,2,8,7,0,2,0,1,0,0,2.513692714891721,2.0
2418,17,1,0,2,18,11,0,3,0,0,0,0,2.3403719144352,3.0
2419,15,1,1,3,14,20,0,4,0,0,0,0,1.5820932661745084,4.0
2420,15,0,0,2,10,0,0,3,1,0,1,0,3.5655241629362697,0.0
2421,15,1,0,0,10,22,0,2,1,1,0,0,1.6014725497408242,4.0
2422,15,0,1,3,6,12,0,3,1,1,0,0,2.637266428600202,2.0
2423,17,0,0,1,10,21,0,2,0,0,0,1,0.9052099482554694,4.0
2424,17,1,1,1,13,20,1,1,0,0,0,0,1.5767564705892163,4.0
2425,18,0,0,2,8,16,0,4,1,0,1,0,1.785051807919565,4.0
2426,16,1,2,0,14,13,1,1,0,0,0,0,1.8800650933404628,4.0
2427,17,0,2,2,17,13,0,2,1,1,0,0,2.5552231050706653,2.0
2428,17,0,0,1,3,15,0,3,0,0,0,0,1.574306088258861,4.0
2429,16,0,0,2,9,16,0,3,0,0,1,0,1.8138466222839496,4.0
2430,17,1,0,1,8,5,1,0,0,0,0,0,2.5844682625115074,2.0
2431,15,1,2,2,13,25,0,0,0,1,0,1,0.5297986094952745,4.0
2432,15,0,0,3,4,27,0,2,1,0,0,0,0.7146512864203396,4.0
2433,16,0,0,1,12,6,0,2,0,0,0,1,2.737474165505196,2.0
2434,18,1,0,1,17,25,1,2,1,0,0,0,1.2705295622953123,4.0
2435,18,1,0,1,8,25,0,2,0,0,0,0,0.7508880429586313,4.0
2436,16,0,0,1,18,0,0,4,0,0,0,0,3.75263935309428,0.0
2437,16,0,2,2,19,24,0,1,0,1,1,0,1.1622578007219209,4.0
2438,15,1,0,2,2,14,1,2,0,1,0,0,1.8714659014427095,4.0
2439,18,1,0,1,4,19,1,2,0,0,0,0,1.074937388775604,4.0
2440,17,1,2,1,19,20,0,1,1,0,0,0,1.3127724135140753,4.0
2441,15,1,2,1,19,17,0,1,0,1,0,0,1.7028816752194542,4.0
2442,16,1,0,2,1,29,1,4,0,0,0,0,0.5403751565523403,4.0
2443,18,0,0,1,0,27,1,3,0,0,0,0,0.3418223884177119,4.0
2444,17,1,0,4,3,25,0,1,0,0,0,1,0.2697208620534843,4.0
2445,17,0,3,2,19,12,1,3,0,0,0,0,2.504167767054588,2.0
2446,15,1,0,1,3,23,0,1,1,0,0,0,0.5303581886716461,4.0
2447,18,0,3,2,10,29,0,3,0,1,1,0,0.820105530138668,4.0
2448,18,1,1,3,16,1,1,0,0,1,0,0,3.408489770633043,1.0
2449,16,1,1,2,0,18,0,3,1,0,0,0,1.3503298063610123,4.0
2450,18,0,0,1,12,14,1,0,0,1,0,1,2.029736582447598,3.0
2451,18,0,0,1,5,11,0,2,0,0,1,0,1.7745311027993365,4.0
2452,15,1,0,3,17,14,0,3,0,0,1,0,1.9919099489857044,4.0
2453,18,1,0,2,5,24,1,1,0,0,1,0,0.7540357233429884,4.0
2454,17,1,1,2,13,17,0,2,0,0,0,0,1.4913821292254057,4.0
2455,15,1,3,3,13,13,0,0,1,1,0,0,2.1573918332612245,3.0
2456,15,1,1,3,4,5,1,3,1,1,0,1,3.107348400568035,1.0
2457,16,0,2,3,0,11,0,2,1,1,0,0,1.9995718607021808,4.0
2458,18,0,0,0,8,19,0,2,0,0,0,1,1.363340948163794,4.0
2459,16,1,0,2,5,22,1,4,1,0,0,0,1.3068680389383789,4.0
2460,17,0,0,2,16,29,0,2,0,0,0,0,0.5885556231650223,4.0
2461,15,0,1,2,16,29,1,0,0,1,1,0,0.6819561389075344,4.0
2462,15,0,3,2,9,5,1,3,0,0,0,0,2.81858182437894,2.0
2463,15,1,1,1,12,25,0,3,0,0,1,0,0.7446928333756786,4.0
2464,17,0,0,2,12,29,0,4,1,0,0,1,0.7251929462817994,4.0
2465,17,1,0,2,16,8,1,1,1,0,0,0,2.9268204402631444,2.0
2466,16,0,1,0,8,29,0,2,1,1,0,0,0.5522575734248654,4.0
2467,16,1,0,2,5,24,0,3,1,1,0,0,1.298729106820987,4.0
2468,16,0,2,1,5,25,0,3,1,1,0,1,1.1867378284984922,4.0
2469,18,1,2,1,10,3,0,3,0,1,0,1,3.3327885878934707,1.0
2470,15,1,1,0,8,16,0,1,0,0,0,0,1.4890670205298442,4.0
2471,15,0,0,2,8,1,1,1,1,0,1,0,3.30737811355316,1.0
2472,16,1,0,2,1,15,1,1,0,0,0,0,1.6109406825598966,4.0
2473,15,1,0,2,14,23,0,4,1,1,0,0,2.057378500596372,3.0
2474,16,1,0,2,4,13,0,1,0,0,0,0,1.673711404485327,4.0
2475,18,1,0,3,3,25,0,2,0,0,1,0,0.4906300621749082,4.0
2476,18,1,1,1,8,7,0,2,0,0,0,1,2.2316569717750228,3.0
2477,17,1,1,1,4,13,1,2,1,0,1,0,2.259451153743707,3.0
2478,18,1,0,3,11,1,1,2,0,0,0,0,3.454462459935305,1.0
2479,16,1,0,1,7,15,1,3,1,0,0,0,2.158610170146598,3.0
2480,18,0,0,4,8,3,0,2,0,1,0,0,2.747908442514612,2.0
2481,17,0,0,3,10,0,0,1,1,0,0,1,3.323902960329112,1.0
2482,15,1,2,2,4,22,0,2,0,0,0,0,0.9097635331410971,4.0
2483,16,1,0,4,3,19,0,3,0,1,0,0,1.1678958000789352,4.0
2484,15,0,0,0,17,26,0,4,0,0,0,0,1.2204179764419896,4.0
2485,17,0,0,1,8,13,1,3,0,0,1,0,2.3345256438757365,3.0
2486,17,0,2,2,8,7,1,3,0,0,0,0,2.8447322620424904,2.0
2487,17,1,1,1,0,24,1,2,1,0,0,0,0.9722477384320642,4.0
2488,15,0,0,3,9,27,1,3,0,0,0,1,0.8563970426697209,4.0
2489,15,1,1,0,11,24,0,4,0,0,0,0,0.9526750330525334,4.0
2490,15,1,2,2,11,2,0,2,0,1,0,0,3.235302580709104,1.0
2491,15,0,3,2,14,4,0,0,0,0,0,0,2.533432395797906,2.0
2492,17,1,0,2,3,5,0,4,0,0,0,0,2.772388536783242,2.0
2493,17,1,2,1,5,21,0,3,0,0,0,0,0.9467679046532856,4.0
2494,16,1,3,1,16,25,1,2,0,1,0,0,1.3154643711031746,4.0
2495,16,1,3,3,18,7,0,4,0,1,1,0,3.31820802902305,1.0
2496,15,0,1,1,2,5,0,2,0,0,1,0,2.3311089198970865,3.0
2497,18,0,1,3,9,5,0,2,1,0,0,0,2.905973097807374,2.0
2498,18,1,0,2,4,3,0,3,0,1,1,0,3.344575197988929,1.0
2499,17,1,2,2,1,6,0,1,0,0,0,0,2.1681789248414423,3.0
2500,17,0,1,2,6,29,0,3,0,0,0,1,0.211194222791904,4.0
2501,17,1,1,1,2,29,0,1,0,0,0,0,0.0,4.0
2502,16,0,0,2,14,23,1,1,0,0,0,0,0.8939860125136853,4.0
2503,16,1,2,3,10,18,0,2,1,0,1,0,1.8307932453900515,4.0
2504,17,1,2,2,2,6,0,2,0,0,0,0,2.465117413971901,3.0
2505,17,0,0,4,0,2,0,1,1,0,0,0,2.6505223435766907,2.0
2506,17,0,2,2,16,7,1,4,0,0,0,0,3.161961511352394,1.0
2507,18,0,1,1,3,0,0,2,1,0,0,0,2.905702974207415,2.0
2508,16,0,2,1,12,0,1,1,1,0,1,0,3.7326847011603697,0.0
2509,18,1,0,4,6,13,1,2,0,1,0,0,2.109686328016939,3.0
2510,18,0,0,1,11,5,1,3,0,0,0,0,2.546634577748015,2.0
2511,17,1,3,3,6,9,0,2,0,0,0,1,2.1156039687255843,3.0
2512,17,0,0,3,1,24,0,1,1,0,0,0,0.4837893904323065,4.0
2513,15,0,2,1,4,27,0,1,0,0,0,0,0.0,4.0
2514,15,1,0,0,3,13,0,2,0,0,0,0,1.811155480929165,4.0
2515,18,0,1,2,8,3,0,2,0,0,0,1,2.6741625507699083,2.0
2516,16,0,0,1,13,5,1,3,0,0,1,0,3.102745561433283,1.0
2517,17,0,1,2,5,15,1,4,1,0,0,0,2.432896398351312,3.0
2518,17,0,0,2,0,27,0,1,1,1,1,0,0.591872335776283,4.0
2519,18,1,0,2,10,20,0,3,0,1,1,1,1.4197989848171118,4.0
2520,15,1,0,2,12,27,1,4,0,1,1,0,1.3649825214589588,4.0
2521,16,0,0,1,19,0,0,4,0,0,0,0,3.524855822624972,0.0
2522,15,0,3,2,11,5,0,4,1,0,1,0,3.0562181766199736,1.0
2523,15,0,3,1,9,8,0,3,1,1,0,0,2.5706824923097638,2.0
2524,15,1,0,1,11,14,1,2,0,0,0,1,2.134832886078039,3.0
2525,15,1,2,2,18,11,0,2,0,1,0,1,2.3019321078440558,3.0
2526,17,1,0,3,16,2,1,2,1,0,0,0,3.354368116289429,1.0
2527,17,1,1,1,6,10,0,3,0,0,1,0,2.252575524405779,3.0
2528,15,0,2,2,4,14,0,2,0,0,0,0,2.059778342061027,3.0
2529,16,0,3,2,5,2,0,1,0,0,0,0,2.705024407226965,2.0
2530,18,0,0,1,10,13,0,1,0,0,0,0,1.8208437343058652,4.0
2531,16,1,2,1,14,1,0,3,0,0,1,0,3.2609504905530398,1.0
2532,16,0,0,3,10,28,0,3,1,0,0,0,0.741527556169066,4.0
2533,16,1,3,2,1,3,1,2,0,0,1,1,2.943750197817776,2.0
2534,15,1,0,2,14,25,0,1,0,0,0,0,0.4474828563605549,4.0
2535,17,0,1,2,16,18,1,3,0,0,0,0,1.844059263528674,4.0
2536,16,0,1,0,5,11,1,0,1,0,0,0,1.899197563198893,4.0
2537,15,0,1,2,13,1,1,2,0,0,0,0,3.3788457271666,1.0
2538,16,1,0,2,8,16,1,2,0,0,0,1,1.666640097790168,4.0
2539,16,1,3,2,17,2,0,4,0,0,0,0,3.309453585183811,1.0
2540,15,0,0,1,16,9,0,2,1,1,0,0,2.7618237513851387,2.0
2541,17,0,1,0,10,15,1,2,0,0,0,1,2.042537978504808,3.0
2542,17,1,0,1,13,21,1,3,0,1,0,0,1.4874769372990635,4.0
2543,18,0,0,4,17,8,1,2,0,1,0,1,2.8739722821184617,2.0
2544,15,1,1,2,9,10,0,1,0,0,0,0,2.0159494650624468,3.0
2545,18,1,0,2,6,20,0,2,1,0,0,0,1.07029676373108,4.0
2546,18,0,0,0,15,14,0,4,1,0,0,0,2.605399264020907,2.0
2547,18,0,0,0,4,2,1,2,0,0,1,1,3.3633891187265865,1.0
2548,17,0,0,2,7,15,0,3,0,1,0,0,2.12509059499954,3.0
2549,15,0,2,2,17,29,0,4,0,1,0,0,1.0506689803906937,4.0
2550,18,1,2,2,14,20,0,3,0,0,0,1,1.580050523836055,4.0
2551,15,1,0,1,8,20,0,3,1,0,0,0,1.3970629516250068,4.0
2552,15,1,0,2,4,20,0,3,0,1,0,0,1.1657871621526066,4.0
2553,17,0,0,1,7,27,1,4,0,1,0,0,0.9620724862919864,4.0
2554,18,1,0,1,5,11,1,4,1,0,0,0,2.310235179366311,3.0
2555,18,0,1,2,3,22,0,4,0,0,0,0,0.9357793408847956,4.0
2556,15,0,1,1,14,4,0,3,0,0,0,1,2.9380028297730134,2.0
2557,16,0,0,1,5,6,1,2,1,0,0,1,2.7671513375162338,2.0
2558,17,0,0,2,9,8,0,1,1,1,0,0,3.026983310961493,1.0
2559,17,0,0,2,7,20,1,2,1,1,0,0,1.5364194793970165,4.0
2560,17,0,2,3,19,17,0,4,1,1,1,0,2.495379496847872,3.0
2561,17,1,3,2,7,20,0,3,0,0,0,0,1.6155716602528696,4.0
2562,18,0,0,0,1,7,0,2,0,1,0,0,2.2103713279948844,3.0
2563,18,1,0,1,1,11,1,2,0,0,0,1,1.7980154436118352,4.0
2564,16,1,2,4,11,19,0,2,1,0,1,0,1.5662885180613493,4.0
2565,17,0,3,2,11,1,0,2,0,0,0,0,2.921386757069629,2.0
2566,17,0,0,2,8,9,0,3,0,0,0,0,2.519724822511747,2.0
2567,15,0,0,0,8,18,0,2,1,0,0,0,1.4892073187626624,4.0
2568,18,1,0,2,1,8,0,1,0,0,0,0,1.6636371244012207,4.0
2569,17,0,1,0,10,24,0,2,0,0,0,0,0.7737842057946157,4.0
2570,16,1,0,2,10,23,0,1,0,1,0,0,0.8916240459711724,4.0
2571,16,0,0,3,2,7,0,4,0,0,0,0,2.215087048853621,3.0
2572,18,0,1,4,2,23,0,2,0,0,0,0,0.6515150205017294,4.0
2573,16,1,0,2,2,23,0,4,0,0,0,0,0.9740174167472984,4.0
2574,16,1,2,2,2,23,0,1,0,1,0,0,0.3413935419913523,4.0
2575,18,0,0,3,12,0,0,1,0,0,0,0,2.773483878750202,2.0
2576,17,1,0,2,3,5,0,3,0,0,0,0,2.4978773036357613,3.0
2577,17,1,1,0,5,11,0,3,0,1,0,1,2.0764437464311585,3.0
2578,16,1,0,2,3,24,0,2,0,0,1,0,0.7734276360335333,4.0
2579,16,1,3,1,19,23,0,1,0,0,1,0,0.9881530769380218,4.0
2580,17,1,1,2,17,18,0,0,0,1,0,0,1.3775728397779787,4.0
2581,18,0,0,2,4,26,0,3,1,0,0,0,0.4765977404918081,4.0
2582,16,0,2,2,6,16,0,1,1,1,0,0,1.8362421367971535,4.0
2583,15,1,0,1,4,1,1,2,0,0,0,0,2.9240321151586275,2.0
2584,18,0,3,1,9,10,1,3,0,0,0,1,2.2887682028383933,3.0
2585,16,0,0,2,0,17,0,0,0,0,0,0,0.8221078891229036,4.0
2586,16,1,1,3,13,22,0,1,1,1,0,0,1.46754910281344,4.0
2587,15,0,0,2,10,27,1,0,1,0,0,0,0.654489820899693,4.0
2588,15,1,0,1,17,21,1,4,0,0,1,0,1.8262650784023136,4.0
2589,17,1,2,3,3,10,0,2,1,0,1,0,2.167614891739184,3.0
2590,18,0,2,3,16,17,0,4,1,0,0,0,1.8125810860736853,4.0
2591,18,1,0,1,15,7,0,1,0,1,0,0,3.0101355275332478,1.0
2592,17,1,0,0,2,14,0,3,0,1,0,0,2.1366532091173225,3.0
2593,18,1,2,2,7,8,0,1,0,0,1,0,2.2968145205845465,3.0
2594,18,1,3,3,3,14,0,2,0,0,0,0,1.4996666752012844,4.0
2595,18,1,0,4,5,6,1,3,0,0,0,0,2.527606693940515,2.0
2596,18,0,0,3,5,19,0,3,1,0,0,0,1.378777261955536,4.0
2597,18,0,0,2,11,12,0,3,0,1,0,0,2.4619770683944515,3.0
2598,15,1,2,2,8,12,0,3,0,0,0,1,2.142708088226998,3.0
2599,18,1,0,0,18,0,0,1,1,0,1,0,3.4785197150728098,1.0
2600,15,0,0,1,2,19,0,2,0,0,0,0,1.1359698905964322,4.0
2601,18,1,2,2,19,3,0,2,0,0,0,0,3.315632432715557,1.0
2602,17,0,0,2,4,23,0,3,0,0,1,0,0.9452990404344148,4.0
2603,16,1,0,2,15,3,0,1,0,1,1,0,3.360097709606442,1.0
2604,15,1,0,2,6,3,1,4,0,0,0,0,3.58344760514376,0.0
2605,18,1,0,1,2,12,0,2,1,0,0,1,2.268905391743987,3.0
2606,17,1,0,2,17,1,0,3,0,0,1,1,3.3946498667267635,1.0
2607,16,1,1,0,6,27,0,1,0,1,0,0,0.4239919484053893,4.0
2608,15,1,0,2,13,25,0,2,0,0,0,0,0.8359897662567951,4.0
2609,16,1,1,2,11,22,0,3,1,0,0,0,1.2860837347449834,4.0
2610,17,0,2,2,9,14,0,2,1,0,0,0,2.131780853915055,3.0
2611,15,0,2,4,9,3,0,4,1,0,0,0,3.308664019789773,1.0
2612,16,0,0,1,14,26,0,3,0,1,0,0,0.9587762981739752,4.0
2613,18,1,0,2,1,5,1,2,1,0,0,0,2.539771016481107,2.0
2614,15,1,0,1,13,2,0,3,1,0,0,0,3.012897486759207,1.0
2615,16,1,0,2,17,6,0,3,1,0,1,0,3.167455277075199,1.0
2616,17,1,0,3,1,5,0,3,0,0,0,1,1.9045159017519453,4.0
2617,17,1,1,2,2,2,1,1,0,0,0,0,3.033291953501386,1.0
2618,15,1,0,3,14,3,0,2,0,1,1,0,3.4577117259752934,1.0
2619,16,1,0,1,8,9,0,3,0,0,0,0,2.4503354431504625,3.0
2620,15,0,0,3,8,29,1,3,1,1,0,0,1.164702428020536,4.0
2621,15,1,1,0,2,20,0,2,0,0,0,0,0.8270829163865822,4.0
2622,16,0,0,3,10,8,0,1,0,1,0,0,2.3983144793001743,3.0
2623,16,0,1,1,2,29,0,2,0,0,0,0,0.0,4.0
2624,18,1,0,1,9,5,1,0,0,0,0,0,2.7577979305655766,2.0
2625,16,1,2,2,15,28,1,3,0,0,0,0,0.3478369759058787,4.0
2626,17,0,2,3,5,19,1,3,0,0,0,0,1.676727436835331,4.0
2627,15,0,0,0,9,26,1,2,1,0,0,0,0.5742779997538898,4.0
2628,15,1,0,1,19,10,1,3,0,1,1,1,3.103994380105366,1.0
2629,17,1,0,3,13,6,0,2,1,1,0,0,2.8020738343659453,2.0
2630,16,0,0,1,16,17,1,3,0,0,1,0,2.1275892967469687,3.0
2631,17,1,1,1,8,3,0,1,1,0,0,0,2.688349836315715,2.0
2632,17,1,2,2,15,4,0,2,0,0,0,0,2.7837652099236254,2.0
2633,18,1,1,1,0,3,0,3,0,1,1,0,3.133768038538137,1.0
2634,17,0,2,3,2,3,0,1,0,0,1,0,2.618699894953416,2.0
2635,15,0,0,2,4,26,1,2,0,0,0,0,0.7716774917459892,4.0
2636,17,0,0,2,8,12,0,2,0,1,1,0,2.2748420474669957,3.0
2637,15,1,2,4,16,15,0,1,1,0,0,0,1.53961940600191,4.0
2638,15,1,0,2,6,24,0,1,0,1,0,1,1.128068364082897,4.0
2639,15,0,1,0,13,13,1,1,0,0,0,0,1.5956273665141478,4.0
2640,16,0,0,1,14,10,0,4,1,1,1,0,3.138498873000767,1.0
2641,18,0,0,2,11,28,0,3,0,0,1,1,0.7988865726422566,4.0
2642,15,1,3,1,7,1,0,2,0,0,0,0,2.9728834414945147,2.0
2643,15,0,0,3,11,21,0,3,1,1,0,1,1.556218796080208,4.0
2644,16,0,3,2,6,13,0,0,0,0,1,0,1.8526717410372364,4.0
2645,15,1,3,1,1,23,0,2,1,0,0,0,0.9749683449255788,4.0
2646,17,1,2,2,19,23,1,1,1,0,0,0,1.391431871322012,4.0
2647,17,1,1,2,2,26,0,1,1,0,0,0,0.2364972221748906,4.0
2648,18,0,1,3,1,6,0,3,1,1,0,0,2.629933233823926,2.0
2649,15,1,2,3,17,25,0,1,0,0,0,1,0.5296032590122841,4.0
2650,16,1,0,2,6,10,0,3,0,1,0,1,2.3191191467631675,3.0
2651,17,0,0,2,13,3,0,2,1,0,0,0,2.759021764954944,2.0
2652,16,1,1,2,6,6,0,0,0,0,0,0,2.09606565162715,3.0
2653,16,0,0,2,7,28,0,3,0,1,0,0,0.745518983001618,4.0
2654,17,0,0,1,5,15,1,2,1,0,0,0,1.7946671055341392,4.0
2655,16,1,0,1,6,25,0,2,0,1,0,0,0.7012637128402552,4.0
2656,17,1,1,2,8,5,0,1,0,0,0,0,2.45790140704778,3.0
2657,16,1,2,1,14,26,0,0,0,0,0,0,0.4291372796949342,4.0
2658,17,1,0,0,10,5,0,4,0,0,1,0,3.0168978681026624,1.0
2659,15,1,3,2,18,1,0,2,0,0,0,0,3.618272712167226,0.0
2660,18,1,1,0,0,23,0,0,1,0,0,0,0.4258137609932144,4.0
2661,17,0,2,2,10,7,1,3,1,0,0,0,2.735960967147571,2.0
2662,17,0,1,2,11,29,0,1,1,0,0,1,0.2234305089365645,4.0
2663,18,1,2,4,18,26,0,1,0,0,1,0,1.0117467565808471,4.0
2664,17,0,0,2,0,6,1,1,0,0,0,0,2.573440474302304,2.0
2665,17,1,2,0,11,26,0,2,0,0,0,1,0.2001455273690356,4.0
2666,16,0,0,2,17,24,1,0,0,0,0,0,0.8026478062416247,4.0
2667,18,0,2,3,4,23,0,2,0,0,0,1,0.539645751276114,4.0
2668,15,0,3,4,17,13,0,3,0,0,1,0,2.481595433779514,3.0
2669,17,1,0,2,0,8,0,1,0,0,0,1,1.6338115616970532,4.0
2670,18,0,0,1,14,14,1,2,0,0,0,0,2.401469995162927,3.0
2671,16,1,2,3,18,24,1,2,1,0,1,0,1.2658914451513914,4.0
2672,15,0,0,1,13,21,0,2,0,1,0,0,1.2662863438742906,4.0
2673,18,0,2,2,8,17,0,4,1,0,0,0,1.6224646303185568,4.0
2674,15,0,0,2,0,11,0,2,0,0,0,0,1.8582963066751943,4.0
2675,15,0,0,0,18,22,0,0,0,1,0,0,0.6404398092314469,4.0
2676,15,0,3,1,9,18,0,2,0,0,1,0,1.3978971899557189,4.0
2677,17,1,1,1,0,12,0,1,0,0,0,0,1.4291805817178274,4.0
2678,17,1,2,2,13,6,0,3,0,1,1,0,2.9346921024221517,2.0
2679,16,0,0,3,9,24,0,0,0,0,0,0,0.632826221112053,4.0
2680,16,0,1,1,2,9,0,1,1,1,0,1,2.5653473181422046,2.0
2681,18,0,1,3,4,29,1,2,0,1,0,0,0.3979893966925436,4.0
2682,16,0,1,0,1,9,1,1,0,0,0,0,2.0645643026074056,3.0
2683,15,1,1,2,11,1,0,2,0,1,0,0,3.121119482369849,1.0
2684,15,0,1,0,12,13,1,1,0,1,0,0,1.920609662813219,4.0
2685,17,1,0,3,10,12,0,4,1,0,1,0,2.3299096451911727,3.0
2686,15,0,0,2,16,21,1,1,0,1,0,0,1.2720101075733885,4.0
2687,18,1,2,2,17,28,0,4,0,0,0,0,1.06642462275961,4.0
2688,15,0,0,3,12,5,0,2,0,0,1,0,2.905384065736881,2.0
2689,15,0,1,2,0,8,1,3,1,0,1,1,2.567031802833057,2.0
2690,18,1,0,4,13,12,0,1,0,0,0,1,1.6943843846574218,4.0
2691,16,0,1,2,8,8,1,3,1,0,1,0,2.801388938876275,2.0
2692,16,0,2,3,11,12,1,2,0,0,0,1,1.813628891214413,4.0
2693,18,0,0,2,12,4,1,2,1,0,0,0,3.3432781941994127,1.0
2694,17,1,0,1,7,13,0,3,1,0,1,0,2.184691612286099,3.0
2695,15,0,0,2,18,4,0,2,1,0,0,0,3.4922119973943024,1.0
2696,18,0,1,1,2,8,0,2,0,0,1,0,1.8136795536240535,4.0
2697,15,1,2,2,13,7,1,0,0,0,1,1,2.7725493723030685,2.0
2698,17,1,0,2,0,6,0,1,0,1,0,0,2.4400060965135784,3.0
2699,15,1,2,2,18,7,0,2,0,0,0,0,2.8684641563014504,2.0
2700,18,0,0,0,2,21,0,0,0,0,0,0,0.5166315139842032,4.0
2701,15,0,0,1,1,2,0,1,1,0,0,0,2.8914784699994827,2.0
2702,16,0,3,2,6,22,0,1,0,0,0,0,0.7109569819873364,4.0
2703,17,1,0,4,7,23,0,1,0,0,0,0,0.4244328946229094,4.0
2704,17,0,0,1,4,14,1,2,1,1,1,0,2.248337588471201,3.0
2705,17,0,0,2,11,7,0,2,0,1,1,0,2.7154909355151484,2.0
2706,18,1,0,2,8,0,1,4,1,0,0,0,4.0,0.0
2707,17,1,0,2,0,6,0,2,1,0,0,0,2.676389709344022,2.0
2708,16,1,0,1,6,18,0,4,1,0,0,0,1.8547004421395887,4.0
2709,18,1,1,2,16,1,0,3,1,0,0,0,3.5485205508668662,0.0
2710,16,1,0,1,13,13,0,4,0,0,1,1,1.9523336493468064,4.0
2711,15,0,1,4,14,17,0,3,0,0,0,0,1.84964338845104,4.0
2712,15,1,0,1,13,29,1,3,0,0,0,0,0.8752010880422385,4.0
2713,15,0,0,1,6,14,0,2,0,0,1,0,1.7935557295101183,4.0
2714,15,0,1,0,1,13,0,1,0,1,1,0,1.8556669117535305,4.0
2715,16,1,3,1,5,23,0,1,1,0,0,0,0.5511396527389846,4.0
2716,18,1,0,2,16,24,1,4,0,1,0,0,1.580398635704129,4.0
2717,18,1,2,1,19,18,0,4,0,0,1,1,1.8741577780119305,4.0
2718,17,0,1,0,9,29,0,3,1,0,0,1,0.5152393995715008,4.0
2719,16,1,1,2,0,18,0,3,0,0,0,0,1.331229485851261,4.0
2720,15,1,1,0,2,21,1,4,0,1,0,1,1.621772736089614,4.0
2721,16,1,0,0,6,26,0,2,0,1,0,1,0.384375395876116,4.0
2722,17,1,0,3,11,25,0,3,1,0,0,0,1.3635615499322744,4.0
2723,17,1,1,2,1,16,0,2,1,0,0,0,1.479668777301296,4.0
2724,16,0,0,3,18,21,1,2,1,0,0,0,1.5812038761627714,4.0
2725,16,0,3,3,7,27,0,0,0,0,0,0,0.0,4.0
2726,16,0,0,2,18,18,1,2,1,0,0,0,1.886578592822845,4.0
2727,18,1,0,0,15,26,0,3,0,0,0,0,0.863545351686935,4.0
2728,15,1,2,2,15,15,0,2,0,0,0,0,1.4887052948653967,4.0
2729,16,1,0,3,12,19,0,3,0,0,0,1,1.4729004934270762,4.0
2730,16,0,1,2,12,24,1,2,0,0,1,0,1.3440857175872982,4.0
2731,16,1,1,2,12,18,0,1,0,0,0,0,1.364736910668082,4.0
2732,17,1,3,1,12,0,1,3,1,0,0,0,3.8302053754229743,0.0
2733,17,1,2,3,11,18,0,3,0,0,0,0,1.597365745031795,4.0
2734,18,0,1,2,19,6,1,1,0,1,1,0,3.320316974439931,1.0
2735,15,1,1,4,14,28,0,2,0,0,0,0,0.6487053948776081,4.0
2736,18,0,3,1,15,22,0,2,0,0,0,0,1.0182646498699195,4.0
2737,15,1,0,1,17,10,0,4,0,0,0,1,2.440769899927139,3.0
2738,17,0,0,1,4,4,0,3,1,1,0,0,3.1525193708574304,1.0
2739,17,0,0,2,1,29,0,1,1,0,0,0,0.2170420107058955,4.0
2740,17,0,0,1,9,16,0,2,1,1,0,0,1.8116223809515477,4.0
2741,18,1,1,0,10,10,0,3,1,0,0,0,2.777966932491008,2.0
2742,16,1,1,4,16,23,0,3,0,0,0,1,1.223828264622006,4.0
2743,16,0,1,0,8,25,0,3,1,0,0,0,1.101939932271634,4.0
2744,17,0,0,3,11,7,0,1,0,0,0,0,2.060172050067505,3.0
2745,16,1,2,1,10,9,0,3,0,0,0,0,2.5244226584154354,2.0
2746,16,1,0,3,0,11,0,3,0,0,0,0,1.9665140417865183,4.0
2747,18,0,1,2,12,9,0,3,0,0,0,0,2.8415190017676264,2.0
2748,15,1,1,3,16,12,0,2,0,0,0,0,2.200020267296471,3.0
2749,17,1,0,3,3,25,1,3,0,0,0,0,0.9252693613945324,4.0
2750,17,1,0,0,11,17,1,3,0,0,1,0,1.8425841347566336,4.0
2751,18,1,0,0,11,9,0,3,1,0,0,0,2.6696408286087285,2.0
2752,18,0,2,1,3,18,0,2,0,0,0,0,1.3276664298868446,4.0
2753,16,1,3,2,2,19,0,1,0,0,0,1,0.7547506714781123,4.0
